51342864217,bac,102,214
51342887852,ddb,165,323
51342905710,dad,234,15
51342905982,gfg,235,213
51342914848,edf,71,371
51342916448,aeb,77,46
51342919572,adc,268,122
51342925169,ddg,207,220
51342945297,aab,4,118
51342958862,fee,109,126
51342968440,efd,276,157
51342986397,ege,52,282
51342996843,gcf,235,91
51342999946,acb,46,291
51343013787,cfa,155,306
51343047990,aeb,247,48
51343052924,ede,96,79
51343068257,edg,272,267
51343073628,faa,67,44
51343086407,cca,86,237
51343086560,gce,113,233
51343104785,ccg,176,462
51343121536,ggg,13,173
51343137933,ecd,215,63
51343146579,cad,145,123
51343186344,fde,39,115
51343246787,cba,262,159
51343248902,egf,180,222
51343255932,afe,299,19
51343274150,ggf,52,185
51343276355,ffd,24,169
51343280339,agb,64,132
51343317742,dab,75,127
51343322050,bgd,125,324
51343323357,cdc,144,148
51343331361,bfd,59,130
51343342801,def,9,285
51343347493,adg,267,111
51343351305,egf,210,222
51343367925,aaa,140,23
51343410946,abd,6,40
51343421832,dfe,20,16
51343422037,aca,239,5
51343453469,afa,291,129
51343460783,dcg,127,243
51343489327,fad,135,136
51343491391,egd,57,91
51343494248,bbc,234,154
51343499345,ffe,69,170
51343502809,gee,28,177
51343543203,bgb,24,71
51343594292,ffg,136,129
51343595627,ecb,263,92
51343615533,bbe,3,121
51343617047,dag,101,81
51343632630,eeg,134,193
51343636732,aba,59,109
51343649707,adb,100,5
51343693103,dfb,173,75
51343700263,bcd,121,5
51343713606,fba,22,248
51343735125,efg,194,21
51343745496,feb,257,73
51343792173,gcd,255,15
51343833649,dgb,105,134
51343848197,bde,202,178
51343879637,dca,205,62
51343880981,dbc,3,239
51343889430,dga,278,133
51343901869,fdf,177,148
51343905888,gee,100,201
51343922457,bdc,106,127
51343926657,gdf,70,20
51343927179,eeb,240,163
51343934237,ggc,19,276
51343948277,dba,201,46
51343954388,ccd,282,225
51343971005,fde,36,132
51343991625,aea,265,285
51344009062,ged,196,118
51344027832,afg,272,56
51344031611,bfa,229,281
51344034076,fae,220,148
51344036524,deg,244,14
51344046879,abf,31,102
51344051126,cgf,278,487
51344058305,bff,123,270
51344084102,egb,74,111
51344092768,abe,169,92
51344108398,ace,198,56
51344114991,dea,189,356
51344136153,eed,67,213
51344191684,geg,13,322
51344261769,gae,109,128
51344305480,eaa,184,192
51344311162,gfa,135,97
51344317279,cdb,298,108
51344347234,ceg,214,92
51344363264,ggb,156,58
51344371103,ccf,292,177
51344394886,gec,280,142
51344459198,gfc,200,113
51344514770,fbg,243,36
51344542133,bfg,162,69
51344547108,dcd,184,180
51344548698,cdg,9,43
51344555840,ccf,261,166
51344584666,fcf,293,339
51344622950,dcb,77,168
51344657098,dff,25,158
51344687848,eae,213,61
51344743043,ffc,272,286
51344768547,cca,50,201
51344768638,bce,178,43
51344769848,bef,264,191
51344779494,ced,238,351
51344800547,aeg,250,82
51344804473,fbe,41,61
51344806100,fec,13,184
51344813160,gea,21,233
51344822113,aad,211,130
51344888626,efc,14,197
51344892298,caa,198,221
51344897905,aba,290,107
51344946643,ecg,283,194
51344949747,bae,139,370
51344968657,ebb,189,105
51344972235,afc,143,218
51344991984,dff,230,135
51345002981,bcf,167,47
51345029118,cab,144,230
51345063269,eef,193,122
51345068110,fff,215,63
51345087832,ffa,149,136
51345088252,ede,227,78
51345113573,cgg,202,75
51345114022,eda,155,160
51345133620,bga,18,88
51345140339,cac,26,59
51345182358,geb,24,126
51345183000,gge,242,180
51345197735,dcd,261,160
51345220718,aba,25,111
51345233866,ggb,248,53
51345246782,agd,287,60
51345266007,caf,54,8
51345267213,fcb,109,178
51345281549,cbb,261,391
51345282275,cdf,76,33
51345288947,agc,22,20
51345292672,fdd,24,182
51345297031,gec,249,133
51345368173,aed,130,7
51345370610,gbe,122,372
51345378382,efa,109,216
51345380089,acg,12,146
51345412928,aec,251,35
51345421194,aga,175,285
51345457102,feb,50,75
51345462808,gcc,216,159
51345469908,dea,223,402
51345499764,fgc,81,62
51345506241,cdd,144,159
51345524943,fcg,256,107
51345534084,agd,237,56
51345543455,gff,271,272
51345574225,aeb,280,44
51345614287,eff,157,145
51345624521,geg,220,334
51345646037,dag,178,86
51345654859,dgf,242,413
51345671377,add,4,201
51345689533,agg,120,314
51345696775,bag,155,283
51345704122,ddd,288,118
51345708448,fcg,245,103
51345713416,dbe,203,5
51345720623,abc,127,165
51345726715,cdc,56,152
51345732312,acf,227,266
51345765875,gfd,288,148
51345777089,ace,164,54
51345784490,acd,293,260
51345785596,cbf,250,113
51345787149,fea,240,169
51345816312,fba,53,248
51345819888,fgd,269,96
51345820483,aac,163,90
51345826647,faa,126,48
51345840858,efb,71,92
51345853547,aff,86,82
51345857535,bgf,162,74
51345865186,fgf,50,34
51345877102,bdf,273,169
51345885251,beg,252,175
51345898940,ggd,296,113
51345903884,add,116,186
51345905364,gbd,283,167
51345912286,eba,122,223
51345915660,gcb,195,184
51345932339,ffa,255,150
51345932678,dbd,217,307
51345960987,gae,86,142
51345979610,dfc,250,127
51345993947,cae,270,263
51346002090,dee,109,75
51346006513,bad,270,152
51346019982,gff,37,272
51346029570,ead,141,93
51346044047,gag,175,135
51346050482,cga,149,8
51346051102,ede,87,89
51346055512,efb,159,73
51346063966,aff,39,76
51346074722,abg,132,58
51346075082,fcc,75,120
51346086868,fgc,75,53
51346099640,aca,163,5
51346106424,bed,32,48
51346114627,ace,20,50
51346119409,gfe,48,48
51346120546,baf,138,13
51346182223,cbd,197,22
51346187086,fef,245,179
51346187594,gcf,141,77
51346198218,age,250,243
51346203065,edg,92,216
51346209670,gbc,239,76
51346233355,gca,148,168
51346279149,ddb,136,284
51346279688,bdf,17,170
51346334272,ffd,298,162
51346346465,def,258,293
51346390952,dbf,61,22
51346393827,bdg,255,172
51346403277,cec,292,89
51346407368,fgb,207,96
51346408000,ebg,245,53
51346412562,ddc,162,352
51346414226,acf,77,250
51346420182,dcf,258,146
51346441688,ecb,110,94
51346453530,dbf,191,24
51346458913,cfd,288,251
51346467727,fbg,28,33
51346480731,bef,229,192
51346482107,dga,42,154
51346490185,cga,15,7
51346501810,cfg,154,70
51346541280,cec,218,100
51346569928,gbe,104,409
51346596527,fed,106,57
51346625743,fac,266,66
51346632312,cfb,153,133
51346645331,fca,180,93
51346664961,ecd,156,57
51346673305,agd,222,46
51346694061,ffb,291,197
51346702065,eag,287,102
51346713149,dde,25,111
51346716481,baa,230,144
51346722934,bbb,263,8
51346723969,fbb,106,184
51346730919,bec,251,157
51346736567,gee,104,211
51346740685,ega,259,123
51346742593,fdc,15,144
51346749789,cba,219,135
51346764612,fdc,26,129
51346771508,dfa,269,92
51346815692,abb,155,68
51346819540,ccf,99,194
51346825521,dec,268,63
51346849982,fda,121,155
51346854554,fgg,225,79
51346854563,gca,246,198
51346874501,bee,270,123
51346875565,bfc,31,213
51346891234,gce,78,237
51346896939,gda,94,358
51346902103,afb,297,138
51346995323,acf,9,202
51347049794,aaf,27,99
51347077518,ebb,264,108
51347097113,edc,213,275
51347098688,fdg,227,15
51347147836,fec,158,204
51347195148,cgg,115,82
51347238512,efe,74,268
51347239220,gdd,156,214
51347255280,acc,247,244
51347348388,dbb,59,163
51347353610,beg,80,148
51347361361,faf,169,88
51347369750,gdb,263,69
51347376817,bff,105,286
51347376902,fee,230,109
51347378367,bba,49,226
51347399070,eda,25,145
51347415840,dga,37,174
51347443789,cdg,8,36
51347450452,ecg,70,186
51347464174,gef,267,40
51347480690,cga,278,5
51347488242,cff,78,12
51347490864,cgg,188,77
51347530559,aee,217,141
51347530693,bda,253,325
51347534306,edc,167,286
51347538558,afa,198,153
51347541490,dbc,112,236
51347544827,dcc,187,80
51347568235,bgc,289,125
51347575949,dge,119,125
51347628219,fcd,228,12
51347646025,ecf,208,159
51347671275,dce,172,68
51347671379,efd,248,142
51347674704,cee,49,276
51347675453,fbc,233,178
51347682934,ggf,158,159
51347684296,adg,298,96
51347748481,dge,16,131
51347758533,ddc,158,397
51347759521,geg,55,390
51347762225,feb,294,79
51347774042,cbb,8,402
51347779345,dab,213,113
51347796860,daa,26,118
51347810680,cgf,50,433
51347816480,gcf,291,87
51347826169,eac,44,95
51347842603,bff,139,243
51347843428,gga,51,145
51347870562,dbf,264,28
51347871791,bgg,79,89
51347874981,gfb,185,369
51347878992,fab,245,12
51347880660,adf,97,101
51347891867,dgd,163,223
51347905649,dag,162,101
51347913989,acc,82,265
51347915362,eeb,81,156
51347916996,adc,217,98
51347922601,ccc,54,252
51347923404,aag,254,61
51347927773,ced,58,340
51347940042,eec,72,19
51347943828,ega,53,109
51347944361,cfa,200,351
51347945171,ffg,97,126
51347982272,geb,279,137
51347982468,gdg,261,77
51347983318,fec,237,201
51347991613,beb,179,14
51347994027,fbf,235,313
51348047808,eee,253,431
51348052790,cbc,152,233
51348069777,aad,44,114
51348072418,bbb,91,9
51348084288,aff,57,68
51348121370,fge,208,170
51348132276,gbe,140,384
51348134206,egb,87,119
51348143349,bfc,181,176
51348152803,gbb,251,255
51348153637,eff,188,116
51348181367,aae,235,16
51348203688,ffa,150,124
51348205074,fab,44,11
51348236921,bcc,246,195
51348241710,bdd,4,205
51348263969,cde,170,37
51348305356,gcg,295,168
51348314888,bgd,239,340
51348357848,ece,266,74
51348402367,cgd,67,15
51348402619,fbf,112,347
51348430007,dac,181,5
51348438176,egg,180,6
51348445767,fag,93,287
51348464686,afe,73,16
51348481709,ebb,53,113
51348489430,gaf,213,234
51348502462,dfd,77,56
51348517515,bbf,135,12
51348538050,edd,26,8
51348551389,bgc,223,106
51348556039,deg,153,16
51348566573,dgg,120,45
51348568111,ffg,135,147
51348576099,ceb,129,5
51348608921,deb,152,243
51348610019,cdg,138,41
51348632513,dcd,117,161
51348653566,fad,278,155
51348655166,eeg,169,221
51348658757,dfe,270,14
51348691004,daa,117,123
51348703101,eag,133,120
51348718723,ebe,235,154
51348723583,efc,86,169
51348759811,cef,157,115
51348771013,deg,167,15
51348784132,bfc,261,197
51348798685,bfe,264,258
51348800920,bea,289,88
51348815830,bgf,199,78
51348866475,dbg,214,116
51348877537,bfg,188,57
51348896950,fac,217,53
51348915531,egf,17,248
51348934416,ddc,213,440
51348959022,gbg,57,104
51348965162,ebf,296,31
51348970462,dad,45,14
51349004676,eaa,1,205
51349012658,dgc,141,159
51349038553,cag,240,24
51349039294,adb,180,5
51349047811,ded,157,19
51349072408,gac,277,244
51349099119,gab,223,214
51349102793,acb,298,308
51349118078,cge,127,291
51349120729,cae,46,273
51349165252,fbb,294,202
51349179482,bba,98,192
51349204823,gbf,264,244
51349213482,fdc,290,147
51349218187,bad,106,135
51349222139,bfe,125,234
51349246735,cee,115,292
51349251405,ddg,223,261
51349257144,caa,33,225
51349257716,bab,137,21
51349266015,dfg,26,173
51349268824,afb,154,158
51349272862,abg,194,49
51349280131,gad,114,230
51349295550,ffc,130,240
51349328680,acd,227,260
51349379482,fda,12,167
51349412748,gcd,78,15
51349415651,bad,199,140
51349418902,dba,242,46
51349419188,feg,90,42
51349430860,dee,168,69
51349462182,gfb,276,295
51349463295,cgc,261,181
51349471668,ddg,204,255
51349498299,cgd,31,15
51349515625,fbd,164,143
51349521560,gba,94,46
51349529023,daf,182,202
51349531614,bee,215,127
51349532828,dee,6,78
51349538188,gee,107,211
51349544283,eeb,220,154
51349566927,cae,258,223
51349581492,cea,49,226
51349595393,cec,34,111
51349617757,feg,13,47
51349633216,fdf,116,131
51349639200,ade,145,140
51349663346,fgd,110,102
51349666947,cee,112,341
51349668881,dgb,16,119
51349682625,abe,251,100
51349689970,fdd,137,149
51349695872,aac,183,97
51349709678,egg,233,6
51349760950,ggg,130,173
51349765605,ebd,41,132
51349773519,cfc,185,97
51349805804,ecb,177,78
51349806326,faf,69,70
51349808427,ege,258,256
51349821540,eaf,64,36
51349832783,bad,119,112
51349845835,fff,111,54
51349854213,dda,132,135
51349865983,aad,185,127
51349871254,eea,178,24
51349876088,dee,189,74
51349886374,gaf,190,269
51349902766,eab,210,30
51349945881,bce,24,46
51349945905,gaa,278,247
51349977143,gde,3,67
51349989640,bfb,265,117
51350004197,bed,248,48
51350009561,ada,275,29
51350013224,aef,208,292
51350018594,cef,245,116
51350041053,bdd,278,215
51350052581,afd,23,241
51350069701,egc,106,166
51350080726,fad,48,182
51350125323,bbc,172,158
51350139089,aga,73,327
51350169617,daa,228,114
51350178609,bga,229,84
51350213648,bdc,58,130
51350224661,dcb,121,154
51350233697,fbe,132,67
51350249516,dde,63,126
51350272006,gda,291,400
51350284305,deg,57,16
51350293077,ffa,139,126
51350334991,dca,75,60
51350356143,bec,197,185
51350356355,bga,258,71
51350434581,cad,109,131
51350462888,ead,65,83
51350469926,abc,253,143
51350511036,efc,149,152
51350518560,gab,95,231
51350535681,bac,7,205
51350538654,afa,274,175
51350554103,dae,179,153
51350588610,aaf,191,111
51350599873,bdb,219,220
51350610738,bcd,25,5
51350614991,eee,160,435
51350622453,fbc,32,154
51350627323,dgf,235,388
51350630594,eag,35,102
51350635099,aab,85,95
51350642546,fdb,45,176
51350644863,agb,29,113
51350653628,agc,192,16
51350658821,gdc,279,127
51350698425,ccb,126,179
51350703141,dbc,242,247
51350731930,ged,94,133
51350746293,fcg,239,106
51350749736,ecc,87,5
51350800044,cfe,251,106
51350813229,age,31,204
51350844112,cga,220,5
51350860096,afc,83,194
51350908641,ddf,23,137
51350923551,ffa,118,127
51350927046,ecb,297,78
51350950786,cbb,23,329
51350990240,fga,100,101
51350995452,cbg,205,25
51350996813,ggc,299,256
51351021530,fdd,34,141
51351046655,gae,198,160
51351056091,efa,293,211
51351063850,agd,44,45
51351076400,fce,46,245
51351097898,efb,245,81
51351100822,cab,221,202
51351107835,bcb,179,102
51351108506,fbg,156,35
51351117133,edb,291,16
51351118055,aae,25,17
51351120358,agf,150,155
51351163010,gcc,255,160
51351178542,aef,46,324
51351185693,fbd,152,140
51351235479,fad,264,151
51351249060,bca,81,147
51351255113,ddc,48,492
51351270050,gec,63,115
51351298918,dfd,111,57
51351300596,ffd,249,191
51351324746,cag,223,26
51351325935,cdd,47,157
51351327608,gag,292,114
51351348773,cgb,46,176
51351351574,aec,116,34
51351380216,aac,268,104
51351389774,ddd,14,112
51351392542,bgb,258,61
51351396201,aac,23,109
51351403396,fea,52,155
51351409265,fcc,153,103
51351438151,dge,122,104
51351442971,bbg,240,310
51351449830,ecb,45,88
51351456337,gac,87,256
51351465337,bbd,12,96
51351479614,ade,28,130
51351499448,fcb,138,176
51351529190,cda,153,26
51351532358,bgc,231,119
51351539686,dcb,240,172
51351542995,agb,299,97
51351565014,cec,89,124
51351566727,ccg,67,397
51351582702,adc,78,98
51351586789,dfb,224,62
51351593468,gfa,183,92
51351596830,ace,19,52
51351606400,bbe,241,130
51351607343,ede,132,73
51351622300,efd,216,126
51351627079,ggg,93,205
51351636596,fbf,154,378
51351641925,fba,184,285
51351642258,efb,79,81
51351644296,baf,263,15
51351648972,acb,147,338
51351657152,fed,83,61
51351674709,dga,251,153
51351694555,geg,254,393
51351702704,dea,97,377
51351726805,gdf,135,20
51351731194,ffa,56,116
51351735624,efg,243,18
51351741799,fgg,162,80
51351746121,bcg,211,217
51351771728,dfc,180,114
51351795510,acf,195,193
51351825911,afg,113,56
51351838326,fgc,102,54
51351857171,bgd,146,275
51351877512,dec,11,51
51351891157,cce,92,55
51351913308,gaf,50,215
51351918306,gfd,156,167
51351934167,eee,167,452
51351953140,egg,89,5
51351955476,abb,53,62
51352001010,aea,8,230
51352008719,cbe,84,42
51352041203,ece,201,73
51352043428,gea,116,216
51352051946,dde,169,102
51352077181,fcf,179,383
51352095501,bge,53,158
51352105624,gff,33,244
51352122987,gfc,38,120
51352124933,adb,43,5
51352146631,bdd,28,219
51352149724,bga,268,63
51352151814,eca,85,240
51352171198,gcc,45,187
51352173493,edb,294,18
51352219206,ebd,230,128
51352256906,cee,21,323
51352309971,fde,235,147
51352311920,efg,232,17
51352340866,bdc,178,143
51352343751,cfc,7,90
51352367423,aag,182,59
51352374753,gbg,127,94
51352400884,ddb,162,272
51352431443,ccd,294,265
51352456149,daa,44,109
51352467998,ebc,167,288
51352478292,eaa,14,170
51352480185,egd,116,100
51352482074,gag,178,95
51352485267,aca,296,5
51352489702,ege,52,248
51352500018,abd,109,37
51352512643,fde,103,132
51352562901,aba,79,107
51352567291,gbc,167,88
51352612750,abc,115,144
51352619057,ggd,258,90
51352620800,dbb,244,140
51352637637,fae,191,134
51352647241,gbb,152,275
51352648960,fdc,224,160
51352662130,geb,34,120
51352682080,cdc,109,168
51352683744,edb,146,14
51352738328,dgd,238,180
51352739555,cad,129,129
51352766678,bbe,138,143
51352767617,dab,80,93
51352771014,bfd,103,148
51352784042,bea,124,99
51352792064,gfg,202,210
51352792091,gdb,296,69
51352815085,dcg,148,255
51352817019,edf,157,400
51352823681,bfb,119,131
51352831340,aeg,54,94
51352838682,fag,275,298
51352857512,bca,108,154
51352884888,dee,288,68
51352893967,dgf,23,426
51352903277,aaf,102,130
51352911571,cdb,239,123
51352932252,bba,245,178
51352934554,gge,77,185
51352959496,efe,68,273
51352965088,agg,83,310
51352971535,gfe,207,46
51352995487,ccc,32,204
51353019822,ggf,57,187
51353037036,dff,2,120
51353042989,eed,258,178
51353043295,ded,196,18
51353076186,ade,120,110
51353091745,gdd,157,203
51353106607,cff,141,13
51353117648,bgb,269,71
51353137226,afc,79,155
51353142589,fab,120,10
51353159511,abc,277,161
51353163596,aaa,277,21
51353190451,gbc,297,83
51353192248,bfa,256,289
51353195760,fac,285,50
51353202600,gag,45,92
51353217528,age,146,218
51353246870,eaa,150,173
51353249268,edg,30,196
51353267849,bae,90,399
51353271354,ccf,1,221
51353278122,aeb,113,47
51353287616,cbd,151,22
51353292562,eae,74,68
51353302302,fbg,80,40
51353328043,dcd,219,156
51353366766,gfb,132,289
51353407393,add,276,215
51353425988,dad,102,13
51353452831,afb,82,137
51353498886,ffe,63,144
51353508911,bfa,295,239
51353510506,cbe,6,39
51353516627,cca,297,166
51353555639,gbc,149,71
51353606271,gba,257,50
51353626467,fef,159,196
51353632542,gcg,146,189
51353646203,bde,270,147
51353650793,fgb,132,95
51353651565,cdg,138,44
51353697717,bfg,126,65
51353717347,gde,7,77
51353741420,dec,44,54
51353801090,ada,285,27
51353804904,cea,190,219
51353811981,fgg,282,77
51353823696,geg,135,337
51353825406,bdf,59,146
51353834792,bbc,79,129
51353838429,cac,288,59
51353850598,abf,18,88
51353856310,cgg,259,87
51353864071,cag,45,24
51353873481,bef,27,205
51353910237,eaf,276,34
51353946961,eaa,258,169
51353964691,gde,161,70
51353978542,ceg,56,88
51353987246,dag,30,114
51354004577,baf,200,17
51354006226,aac,181,105
51354019200,cda,132,21
51354032411,def,55,293
51354055056,efd,293,134
51354070899,bcf,100,43
51354112989,deg,183,16
51354129467,eea,187,28
51354142873,ccg,170,412
51354148094,aab,30,93
51354172251,dce,125,70
51354188928,eeg,268,179
51354200503,gcf,279,90
51354211100,gee,61,196
51354247813,cbf,2,93
51354251465,aea,218,220
51354260831,ceb,74,5
51354302410,gcd,35,13
51354315738,dbe,46,5
51354326231,fbd,27,142
51354340771,ccc,280,187
51354355814,gdg,250,69
51354363405,aed,105,6
51354404793,ccd,84,238
51354415212,eef,149,104
51354418498,baa,59,141
51354423784,fgb,116,94
51354452758,cbd,261,21
51354462112,bbf,209,10
51354474173,dbc,53,239
51354481279,ffg,136,139
51354481764,bdg,245,192
51354485546,dba,10,51
51354486616,bgf,113,89
51354500780,ggb,155,48
51354530763,bcd,68,5
51354549251,aea,45,209
51354586304,beb,141,15
51354617459,bag,244,283
51354618829,abf,234,85
51354650143,fdg,148,16
51354661064,dda,193,128
51354667331,gcc,75,181
51354690080,cab,280,228
51354720897,ggb,11,48
51354721428,ced,36,377
51354722738,gcb,297,163
51354726014,dbd,229,285
51354739136,fgg,47,85
51354750044,ecd,71,63
51354752073,bff,257,240
51354773245,gdg,186,82
51354778624,bcg,23,212
51354785949,gbd,205,140
51354801160,caa,93,207
51354813655,fga,80,96
51354826950,cbc,72,230
51354838036,add,271,247
51354847867,acf,28,221
51354886591,fdf,113,123
51354893685,dfb,269,70
51354898642,gfe,128,43
51354900417,fad,79,170
51354906205,afe,225,16
51354907857,dbf,247,27
51354909405,feg,280,49
51354911556,gef,134,32
51354917396,fag,105,250
51354956837,ffe,59,156
51354984864,ggg,214,166
51354987120,ffc,298,247
51354987293,bfc,69,224
51354990412,dgd,98,212
51354994540,cgf,239,502
51355001778,eba,41,238
51355002002,gge,181,166
51355004527,bbe,187,143
51355011204,bag,21,311
51355013683,fgd,220,106
51355014440,bcd,283,5
51355026226,fca,243,106
51355041739,cdf,245,35
51355042282,gfc,212,134
51355068574,abd,102,34
51355080458,cfb,252,130
51355102361,acg,15,134
51355124008,dfa,223,82
51355126343,caf,110,6
51355137823,feb,67,86
51355145514,aee,133,139
51355149144,cfg,72,80
51355211276,dcc,31,78
51355216242,faa,55,45
51355226851,dae,180,172
51355243343,cca,247,156
51355263502,ged,214,117
51355275101,fac,137,58
51355283801,ggf,117,173
51355305137,dga,299,146
51355343927,dgg,139,43
51355394852,bed,283,47
51355425302,aef,70,301
51355451422,bdc,169,147
51355533529,gca,265,164
51355563437,aca,112,5
51355600640,gbf,95,207
51355601879,bfd,198,171
51355634044,dfe,202,12
51355658498,eed,172,160
51355660568,ddc,298,492
51355661600,cfd,181,266
51355662223,fgf,11,30
51355667502,gfa,212,98
51355675474,aea,194,236
51355680405,bcc,160,177
51355705845,dga,54,137
51355714601,acc,56,280
51355739285,ged,100,114
51355744038,ffb,67,187
51355746459,ddb,18,255
51355753486,ebe,182,160
51355758857,daf,145,171
51355759997,bgd,280,324
51355768260,bgb,129,56
51355771059,bac,74,178
51355793987,ega,57,111
51355794806,gef,148,27
51355827834,efg,57,17
51355835881,gef,210,23
51355839100,fda,266,148
51355845376,egb,54,96
51355846362,bca,124,132
51355865872,dad,260,11
51355887848,afa,241,157
51355904850,ggc,113,289
51355908656,gce,125,222
51355913734,daf,256,157
51355923365,ded,282,16
51355959711,deb,164,201
51355961539,eab,85,30
51355973017,efa,217,221
51356010195,ebf,100,24
51356026655,ebg,99,62
51356033092,dgc,94,133
51356035392,ceg,255,104
51356058717,fcc,238,93
51356060532,ccg,214,469
51356064243,dcf,39,144
51356081676,dbb,89,134
51356087340,def,278,290
51356087913,eca,261,283
51356099224,bfg,103,66
51356099386,eaf,156,35
51356102160,cgf,286,532
51356159025,cfa,248,365
51356183060,gda,279,400
51356194121,ecf,84,163
51356223824,gac,170,207
51356230776,beg,47,118
51356237349,cag,222,20
51356241140,fge,177,158
51356263051,eda,154,130
51356285019,gde,212,69
51356302800,gfg,192,214
51356320316,fcd,170,11
51356321337,eff,230,102
51356326479,deg,201,14
51356353352,bga,79,69
51356359161,dac,76,5
51356368192,cgd,260,12
51356371447,ccb,7,186
51356372511,eee,145,447
51356421608,cba,89,110
51356437972,dab,182,74
51356445721,eac,205,106
51356453529,efc,181,158
51356473965,ecg,267,204
51356477167,edd,24,9
51356508815,fef,203,170
51356509140,ege,173,205
51356516509,ggd,2,88
51356518251,aee,151,150
51356579126,gga,170,169
51356588151,gfe,297,35
51356592020,cae,101,227
51356593698,egb,242,76
51356594884,bgg,213,89
51356612983,fee,181,90
51356658130,ffg,242,127
51356663585,dbg,57,97
51356683163,ece,191,86
51356711796,aca,78,5
51356712955,eec,275,16
51356729347,bda,91,328
51356754393,bdf,222,131
51356759989,cdb,23,109
51356760891,cbg,127,28
51356762000,gfe,299,40
51356769264,gfd,136,167
51356803148,ace,244,55
51356825796,bdd,273,243
51356825967,bad,8,115
51356826197,abe,179,111
51356842410,ccb,290,221
51356863269,beb,289,14
51356891466,bfe,267,271
51356922262,adg,262,93
51356933616,fcb,204,197
51356935477,bbe,186,147
51356941588,aec,36,39
51356953574,gfg,178,241
51356963810,cae,266,197
51357004625,edc,179,303
51357006870,bab,89,17
51357055410,cde,111,30
51357067719,acb,78,381
51357090974,gbc,285,74
51357091836,cdf,58,39
51357093704,adf,259,120
51357107724,bbd,60,104
51357159971,dff,211,98
51357164539,aff,262,80
51357167084,gca,210,142
51357167507,gaa,82,209
51357208261,cef,97,106
51357243976,dca,109,57
51357248971,dfb,41,68
51357258721,gde,166,70
51357262233,ded,197,17
51357270874,gaa,87,209
51357275138,aag,69,64
51357300604,gbg,263,88
51357306297,eec,116,17
51357308361,dba,101,59
51357311023,bec,6,148
51357339707,eca,201,240
51357345477,ggc,45,262
51357359164,cfa,24,401
51357362177,eff,227,83
51357365405,dgg,98,44
51357402810,dbc,190,203
51357414882,eee,107,455
51357417996,agf,282,168
51357430662,ddb,250,288
51357445677,egf,27,250
51357457547,bef,286,202
51357466768,dbe,262,5
51357498723,egc,5,146
51357510315,gab,4,214
51357522813,gaf,266,191
51357528193,cfe,203,97
51357546501,caf,166,5
51357552359,fbd,209,166
51357561586,fef,279,185
51357576670,acd,43,288
51357606175,dbb,82,155
51357610603,gdf,277,17
51357613157,bce,34,47
51357615940,afd,129,284
51357619029,bcd,253,5
51357630995,ddd,68,127
51357644086,ffc,125,261
51357652989,dda,141,112
51357653001,abg,20,48
51357654347,cbd,278,18
51357660121,fbb,216,230
51357717275,bef,102,197
51357732289,cgc,139,188
51357747244,eae,131,55
51357753410,fec,16,233
51357755161,cce,124,49
51357756303,afg,232,48
51357804809,gcb,27,148
51357819001,ffg,150,105
51357825139,cag,49,16
51357826100,aad,262,119
51357828209,cce,95,42
51357844901,ccd,33,264
51357887821,edc,70,321
51357898718,fbc,96,180
51357909772,ebb,50,91
51357938093,cce,64,34
51357966738,cce,127,40
51357969178,abb,140,50
51357997022,dgb,68,119
51358024937,dbe,231,5
51358031909,bbb,28,9
51358048685,bde,260,123
51358051564,bba,222,179
51358052120,ecc,153,5
51358074404,gbe,252,353
51358078743,age,237,174
51358085319,dfg,221,186
51358096758,fff,69,53
51358109412,ddg,275,298
51358110651,cad,173,127
51358120016,gfc,101,109
51358120152,afg,197,38
51358130484,fbe,86,66
51358130581,def,125,339
51358142737,gec,204,97
51358150563,dgf,33,391
51358153582,feg,10,47
51358170203,dac,202,5
51358180193,egd,158,118
51358185564,efd,203,124
51358212867,ebe,170,147
51358223207,aac,11,107
51358228337,edf,9,376
51358260238,aag,8,67
51358263115,abf,192,76
51358268322,dba,72,48
51358279222,fge,90,176
51358291122,dcb,54,184
51358302397,afe,187,18
51358305197,bee,55,120
51358315690,bea,145,81
51358323528,ebg,186,55
51358323945,eed,206,148
51358351461,fdb,245,209
51358363901,aba,83,95
51358367351,cgb,156,207
51358395587,gec,251,89
51358416280,bdb,244,220
51358454659,bbc,15,112
51358461639,gff,113,217
51358478264,egf,273,297
51358487936,cbb,221,348
51358501822,ged,51,94
51358528170,eag,278,87
51358567924,gae,26,137
51358571685,fce,270,208
51358588631,cdg,224,45
51358596026,dea,95,392
51358622869,cbe,109,37
51358646915,gba,232,40
51358667996,ebb,82,105
51358668313,bdc,185,133
51358678914,egc,112,163
51358680273,ecg,66,234
51358680868,aga,137,359
51358704983,adc,133,84
51358712842,fcf,62,306
51358729114,ffd,230,192
51358771128,agb,202,85
51358782179,bbf,77,9
51358789957,fcf,203,330
51358826727,gda,253,432
51358827984,ead,62,72
51358828315,cgf,121,457
51358834212,dcc,54,84
51358839300,abe,229,113
51358847906,cbg,176,32
51358859047,ded,97,15
51358859512,aff,94,73
51358869607,gge,246,137
51358871448,eba,257,283
51358895828,baf,34,19
51358910143,bgb,233,54
51358931268,efe,45,297
51358936414,agc,193,16
51358939966,ede,169,84
51358943664,cab,246,259
51358960411,aga,177,294
51358967672,fgc,193,51
51358980918,bdf,295,134
51358985248,cbd,291,17
51358992531,afb,113,149
51359010488,ddg,297,268
